"StartDate","EndDate","Status","Progress","Duration__in_seconds_","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","Q1.2","country","Q2.1","Q2.2","Q2.2_2_TEXT","Q2.3_1","Q2.3_2","Q2.3_3","Q3.2","Q5.2","Q5.3","Q5.4","Q6.2","Q6.3","Q6.4","Q7.2","Q7.3","Q7.4","Q8.2","Q8.3","Q8.4","Q9.2","Q9.3","Q9.4","Q10.2","Q10.3","Q10.4","Q11.2","Q11.3","Q11.4","Q12.2","Q12.3","Q12.4","Q13.2","Q13.3","Q13.4","Q14.2","Q14.3","Q14.4","Q15.2","Q15.3","Q15.4","Q16.2","Q16.3","Q16.4","Q17.2","Q17.3","Q17.4","Q18.2","Q18.3","Q18.4","Q19.2","Q19.3","Q19.4","Q20.2","Q20.3","Q20.4","Q21.2","Q21.3","Q21.4","Q22.2","Q22.3","Q22.4","Q23.2","Q23.3","Q23.4","Q24.2","Q24.3","Q24.4","Q25.2","Q25.3","Q25.4","Q26.2","Q26.3","Q26.4","Q27.2","Q27.3","Q27.4","Q28.2","Q28.3","Q28.4","Q29.2","Q29.3","Q29.4","Q30.2","Q30.3","Q30.4","Q31.2","Q31.3","Q31.4","Q32.2","Q32.3","Q32.4","Q33.2","Q33.3","Q33.4","Q34.2","Q34.3","Q34.4","Q35.2","Q35.3","Q35.4","Q36.2","Q36.3","Q36.4","Q37.2","Q37.3","Q37.4","Q38.2","Q38.3","Q38.4","Q39.2","Q39.3","Q39.4","Q40.2","Q40.3","Q40.4","Q41.3","Q41.4","Q42.2","Q42.3","Q43.2","Q43.3","Q44.2","Q44.3","Q45.2","Q45.3","Q46.2","Q46.3","FL_48_DO_Itemevaluation1","FL_48_DO_Itemevaluation2","FL_48_DO_Itemevaluation3","FL_48_DO_Itemevaluation4","FL_48_DO_Itemevaluation5","FL_48_DO_Itemevaluation6","FL_48_DO_Itemevaluation7","FL_48_DO_Itemevaluation8","FL_48_DO_Itemevaluation9","FL_48_DO_Itemevaluation10","FL_48_DO_Itemevaluation11","FL_48_DO_Itemevaluation12","FL_48_DO_Itemevaluation13","FL_48_DO_Itemevaluation14","FL_48_DO_Itemevaluation15","FL_48_DO_Itemevaluation16","FL_48_DO_Itemevaluation17","FL_48_DO_Itemevaluation18","FL_48_DO_Itemevaluation19","FL_48_DO_Itemevaluation20","FL_48_DO_Itemevaluation21","FL_48_DO_Itemevaluation22","FL_48_DO_Itemevaluation23","FL_48_DO_Itemevaluation24","FL_48_DO_Itemevaluation25","FL_48_DO_Itemevaluation26","FL_48_DO_Itemevaluation27","FL_48_DO_Itemevaluation28","FL_48_DO_Itemevaluation29","FL_48_DO_Itemevaluation30","FL_48_DO_Itemevaluation31","FL_48_DO_Itemevaluation32","FL_48_DO_Itemevaluation33","FL_48_DO_Itemevaluation34","FL_48_DO_Itemevaluation35","FL_48_DO_Itemevaluation36"
2024-02-14 06:55:09,2024-02-25 07:45:24,0,100,953414,1,2024-02-25 07:45:25,"R_4qfdwjKJqIyn6d1","anonymous","EN",1,NA,"India",1,"",2,3,2,"",1,4,NA,6,3,NA,NA,NA,NA,1,4,NA,3,4,NA,NA,NA,NA,NA,NA,NA,4,4,NA,2,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,1,4,NA,2,5,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,6,4,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,5,5,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,4,4,NA,"How much a person respects themselves is far more important than how much others respect themselves","None","People should never talk about others behind their back in a negative way
","None","If a person is insulted and they don?t respond, they will look weak","None","When making decisions, people should always think about how their behavior will reflect on the reputation of their close ones","None","A person cannot respect themselves if they are not fulfilling their responsibilities","None","None","None",7,1,NA,8,18,NA,NA,11,13,NA,6,NA,9,12,17,NA,NA,NA,NA,NA,NA,2,3,16,NA,NA,NA,15,10,5,NA,NA,NA,NA,14,4
2024-02-22 11:54:30,2024-02-25 21:55:57,0,100,295286,1,2024-02-25 21:55:58,"R_1C3YWSyuqlaNjes","anonymous","EN",1,NA,"Turkey",2,"Turkish",2,2,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1,NA,NA,NA,1,5,1,2,5,1,NA,NA,NA,2,5,1,2,5,1,NA,NA,NA,NA,NA,NA,3,5,1,2,4,1,NA,NA,NA,NA,NA,NA,3,4,1,NA,NA,NA,NA,NA,NA,4,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,1,6,3,1,NA,NA,NA,1,5,1,3,3,1,1,3,1,5,5,1,NA,NA,NA,6,5,1,NA,NA,NA,6,3,1,6,5,1,"Items 1 and 2 are similar in meaning. Since 5 items will be used, the 2nd item (translation into Turkish will be more difficult) can be removed.","","","","","","","","","","","",NA,NA,NA,6,NA,13,18,NA,17,7,NA,NA,10,2,NA,NA,11,NA,NA,4,NA,NA,NA,NA,5,15,NA,9,12,14,16,NA,3,NA,1,8
2024-02-25 22:05:14,2024-02-25 22:35:38,0,100,1823,1,2024-02-25 22:35:39,"R_4eWdE511HWE9uxm","anonymous","EN",1,NA,"Turkey",2,"Turkish",2,2,2,"",1,5,1,NA,NA,NA,NA,NA,NA,1,5,1,NA,NA,NA,1,5,1,NA,NA,NA,2,5,1,2,5,1,2,5,1,NA,NA,NA,2,4,1,3,5,1,NA,NA,NA,3,5,1,3,5,1,3,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,1,4,5,1,3,3,1,NA,NA,NA,NA,NA,NA,5,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,1,NA,NA,NA,6,4,1,NA,NA,NA,6,4,1,"","","","","","","","","","","","",2,NA,NA,17,NA,16,NA,3,9,10,NA,4,14,NA,13,8,15,NA,NA,NA,NA,11,12,6,NA,NA,1,NA,NA,NA,NA,7,NA,18,NA,5
2024-02-26 16:09:01,2024-02-26 16:26:18,0,100,1037,1,2024-02-26 16:26:19,"R_1r8sSXL6AVbarGK","anonymous","EN",1,NA,"USA",1,"",5,4,5,"",NA,NA,NA,1,5,NA,1,5,NA,NA,NA,NA,1,5,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,4,5,NA,4,4,NA,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,5,4,NA,NA,NA,NA,5,4,NA,5,5,NA,3,4,NA,3,3,NA,NA,NA,NA,6,5,NA,NA,NA,NA,6,5,NA,NA,NA,NA,"","","Items 1, 3, and 5 can also apply to honor cultures I think, considering the focus on integrity and trustworthiness. They may not differentiate the two cultural logics as well as the other items.","","","","","","","","","",NA,7,11,NA,5,NA,2,NA,NA,NA,16,NA,NA,12,NA,NA,NA,18,8,4,14,NA,NA,NA,10,9,NA,17,13,3,6,NA,15,NA,1,NA
2024-02-27 03:49:49,2024-02-27 06:02:59,0,100,7990,1,2024-02-27 06:03:00,"R_1s0Ta3JXtLZlowo","anonymous","EN",1,NA,"Mexico",2,"spanish",3,3,3,"I have doubts regarding the motivation for moral behavior on Face. In honor it is clear that the motivation is extrinsic (since it is based on reputation), while in dignity it would seem that it is intrinsic (motivated by values). However, on face it is not clear whether the motivation towards moral behavior would be intrinsic or extrinsic, which makes it difficult for me to fully differentiate it from honor.",NA,NA,NA,1,4,1,1,4,3,3,5,3,NA,NA,NA,1,4,1,NA,NA,NA,2,4,3,2,4,1,2,4,1,2,4,3,2,5,1,3,5,1,NA,NA,NA,4,5,3,NA,NA,NA,NA,NA,NA,3,4,3,4,5,1,NA,NA,NA,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,3,NA,NA,NA,3,4,2,NA,NA,NA,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,2,"Item number five seems to measure the individualism-collectivism cultural syndrome.","","I think it would be important to determine in this definition of dignity what set of moral principles it applies to. Once the moral principles are established, there should be items for each one.","","In Spanish, all the items that contain negations or the word no are usually very difficult for participants to understand. This is because response scales often also contain some denial (strongly disagree or never). Therefore, I suggest a wording without negatives.","","In the past, in item four we had problems when we translated it into Spanish because it is not clear enough if it refers to the women in his family or the women with whom he has an emotional or sexual relationship.","","","Although roles are mentioned in the definition, most of the items do not refer to roles.In that sense, the items are much less similar to the definition than in the case of the other two domains.","Item four seems to ground the cultural syndrome of individualism-collectivism.","Although the definition of Face refers to roles, most items do not contain any reference to them.",NA,18,1,16,NA,3,NA,7,10,9,6,14,12,NA,15,NA,NA,4,2,NA,5,NA,NA,NA,17,NA,8,NA,13,NA,NA,NA,NA,NA,NA,11
2024-02-13 11:32:37,2024-02-27 10:32:45,0,100,1206008,1,2024-02-27 10:32:46,"R_4dxRWahI2dK6dMt","anonymous","EN",1,NA,"BANGLADESH",2,"BENGALI",3,3,3,"",3,4,3,NA,NA,NA,6,3,3,NA,NA,NA,2,4,2,NA,NA,NA,6,NA,3,2,3,3,NA,NA,NA,2,4,3,NA,NA,NA,NA,NA,NA,3,3,3,NA,NA,NA,6,3,3,NA,NA,NA,NA,NA,NA,4,3,3,NA,NA,NA,4,3,3,2,3,NA,2,4,2,NA,NA,NA,NA,NA,NA,4,3,3,NA,NA,NA,NA,NA,NA,1,3,3,3,3,3,5,3,3,NA,NA,NA,4,3,2,NA,NA,NA,2,3,3,NA,NA,NA,NA,NA,NA,"People should stand up for what they believe in even when others disagree","","People should not lie to another person, no matter who that person is","","People should punish those who insult them","","A person cannot be respected if they are not loyal to their family","","People worthy of respect are those who do what is expected of them and do it well","","","",6,NA,2,NA,3,NA,8,16,NA,15,NA,NA,9,NA,17,NA,NA,12,NA,7,14,5,NA,NA,4,NA,NA,10,18,13,NA,1,NA,11,NA,NA
2024-02-27 10:19:25,2024-02-27 11:15:42,0,100,3377,1,2024-02-27 11:15:43,"R_52lB6cNBoOi5qUo","anonymous","EN",1,NA,"North Macedonia",2,"Macedonian",2,4,2,"",1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA,NA,NA,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,2,NA,NA,NA,3,3,2,5,3,2,NA,NA,NA,NA,NA,NA,4,3,2,NA,NA,NA,4,4,3,4,3,2,1,4,2,NA,NA,NA,5,3,2,NA,NA,NA,4,4,2,NA,NA,NA,1,4,2,6,4,2,6,3,2,6,4,3,2,3,2,6,3,3,NA,NA,NA,"","Item no. 1 and no. 5 appear as somewhat similar, referring to the independence of one's own opinion (Item no. 1) vs decisions (Item no.5), so they might seem redundant to unfocused readers. However, if this is intentional intervention (e.g., to serve as attention-check of sorts, or double-confirmation of expected response) then both items can stay as they are.","N/A","N/A","","","6","Item no. 6 appears as belonging to ""Dignity, self-concern"" dimension, so it might be confusing for the readers.","","","3","To me, Item no. 3 reads equally as a ""Dignity, other-concern"" item because it refers to a universal set of moral principles and universalistic morality in treatment of others (i.e., peaceful resolution of conflicts)that is attributable of all.",15,NA,NA,NA,16,NA,2,NA,NA,NA,NA,NA,NA,6,NA,14,17,NA,NA,11,NA,5,10,3,NA,13,NA,7,NA,9,18,1,4,12,8,NA
2024-02-27 12:10:32,2024-02-27 12:23:35,0,100,783,1,2024-02-27 12:23:36,"R_3rwB2a6moRAptdf","anonymous","EN",1,NA,"Croatia",2,"Croatian",3,3,3,"",1,4,1,NA,NA,NA,NA,NA,NA,1,4,1,NA,NA,NA,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,1,3,3,1,NA,NA,NA,3,3,1,6,4,1,NA,NA,NA,4,2,1,4,4,1,NA,NA,NA,3,4,2,4,4,1,NA,NA,NA,5,4,2,NA,NA,NA,NA,NA,NA,5,5,1,NA,NA,NA,5,4,2,NA,NA,NA,5,4,1,5,3,1,NA,NA,NA,"N/A","Coming from a dignity culture and living in one, these were the easiest to spot. I have nothing to add.","""People should never talk about others behind their back in a negative way"" seems to overlap with face-saving motives.","","","Seems about right to me!","My gut feeling is that, ""A person cannot be respected if they are not true to their word"" will receive high levels of agreement no matter where we ask. I can't see how it might be related to honour specifically.","","","Sounds good to me!","","Sounds good!",6,NA,NA,15,NA,12,NA,NA,NA,4,17,NA,NA,NA,9,5,NA,7,18,NA,10,14,NA,3,11,NA,2,NA,NA,16,NA,1,NA,8,13,NA
2024-02-27 12:56:24,2024-02-27 13:16:26,0,100,1202,1,2024-02-27 13:16:26,"R_179e4MlYL3SPY4v","anonymous","EN",1,NA,"Ethiopia",2,"Afaan Oromo and Amharic",5,5,5,"I have no any question.",NA,NA,NA,1,4,2,NA,NA,NA,1,4,3,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,4,4,3,NA,NA,NA,4,NA,NA,NA,NA,NA,3,3,2,1,3,3,4,3,2,4,3,2,2,3,3,NA,NA,NA,6,3,3,NA,NA,NA,NA,NA,NA,5,3,2,5,3,2,NA,NA,NA,6,4,3,5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,4,3,3,NA,NA,NA,"I agree.","I have no suggestion.","I agree with them.","I have no suggestion.","I agree.","No suggestion.","I agree.","No suggestions.","I agree.","No suggestion.","I agree.","No suggestion.",NA,9,NA,2,18,NA,NA,NA,NA,NA,NA,6,3,NA,10,NA,1,13,5,11,16,NA,8,NA,NA,7,17,NA,4,15,NA,NA,NA,12,14,NA
2024-02-27 13:17:13,2024-02-27 13:53:38,0,100,2184,1,2024-02-27 13:53:39,"R_4U2Lk9s33nCMPip","anonymous","EN",1,NA,"Japan",2,"Japanese",2,4,2,"",1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,6,3,2,NA,NA,NA,2,4,2,3,3,3,NA,NA,NA,4,4,2,1,2,4,NA,NA,NA,NA,NA,NA,6,4,3,4,3,2,6,4,2,NA,NA,NA,5,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,4,6,3,2,3,2,2,4,2,4,NA,NA,NA,6,4,2,NA,NA,NA,5,3,3,6,4,2,NA,NA,NA,"","#4. A person and themselves are not matching. ?A person? should be replaced by ?people? like other items.","","","","#4. ?a person? and ?they? are not consistent so it is difficult to understand the statement.
I can see respect is an important concept to describe Honor culture, but this is also important in Face culture, so it?s a little confusing. I think some parts between Honor and Face are overlapped?","","#2, 6, 7. Same problems to the previous ones in the use of ?a person? and ?people? interchangeably.

Reputation is another key concept in Honor culture, but this is not clear cut from Face culture and especially for reputation of family, it can lead people to consider face of the Ingroup family.","#4 is unclear. We don?t know why people get embarrassed because they lost reputation or lost face? There are at least two possibilities.","#5 the same problem as previous items (a person and people)","","",2,NA,NA,NA,NA,NA,NA,NA,1,6,NA,16,4,NA,5,12,NA,NA,9,14,8,NA,11,NA,NA,NA,17,7,3,13,NA,18,NA,10,15,NA
2024-02-27 16:48:48,2024-02-27 17:05:45,0,100,1017,1,2024-02-27 17:05:46,"R_6gNtzdpS26FMudZ","anonymous","EN",1,NA,"United States",1,"",2,1,1,"",1,4,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,NA,NA,NA,NA,NA,NA,NA,3,5,NA,3,3,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,NA,NA,NA,6,5,NA,NA,NA,NA,6,4,NA,NA,NA,NA,5,3,NA,5,4,NA,NA,NA,NA,5,3,NA,5,3,NA,4,2,NA,6,4,NA,4,3,NA,4,5,NA,6,3,NA,"#3 seems the weekest. ""Standing up for oneself"" seems more like Honor and 'self-assertion'","","","","","","","","","","","",14,NA,16,NA,NA,NA,NA,NA,NA,9,NA,NA,15,10,NA,NA,18,NA,NA,NA,12,NA,7,NA,5,NA,6,11,NA,1,13,3,2,4,8,17
2024-02-27 19:47:40,2024-02-27 19:56:59,0,100,558,1,2024-02-27 19:57:00,"R_4OYeTWQNPUMmuTD","anonymous","EN",1,NA,"Iraq",2,"Arabic",3,3,3,"",NA,NA,NA,3,4,2,NA,NA,NA,5,4,3,2,4,2,1,3,2,4,4,2,2,3,2,3,3,3,NA,NA,NA,3,4,2,2,4,2,NA,NA,NA,NA,NA,NA,2,4,3,1,4,2,NA,NA,NA,1,4,2,2,4,2,6,3,3,NA,NA,NA,4,3,2,NA,NA,NA,2,3,2,NA,NA,NA,5,3,3,NA,NA,NA,NA,NA,NA,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","",NA,10,NA,14,16,17,5,6,11,NA,1,15,NA,NA,13,8,NA,2,18,7,NA,12,NA,3,NA,4,NA,NA,9,NA,NA,NA,NA,NA,NA,NA
2024-02-27 21:53:20,2024-02-27 22:01:45,0,100,504,1,2024-02-27 22:01:45,"R_24MDNYGKP9u3C6d","anonymous","EN",1,NA,"Italy",2,"Italian",2,NA,2,"",1,4,2,1,4,2,NA,NA,NA,3,4,2,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,2,4,2,NA,NA,NA,6,4,2,NA,NA,NA,4,4,2,3,4,2,NA,NA,NA,3,4,2,5,4,2,4,4,2,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,NA,NA,NA,6,4,2,5,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,"","","they look good","n","they look good","n","they look good","n","they look good","n","they look good","n",11,4,NA,9,17,NA,NA,NA,3,6,NA,15,NA,2,14,NA,13,12,10,18,NA,NA,NA,7,NA,1,16,NA,NA,NA,NA,8,NA,NA,NA,5
2024-02-13 23:11:22,2024-02-27 22:32:27,0,100,1207264,1,2024-02-27 22:32:28,"R_36ABnPYG4ipkOVX","anonymous","EN",1,NA,"Chile",2,"Spanish",2,2,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,5,4,1,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,1,NA,NA,NA,NA,NA,NA,5,4,1,NA,NA,NA,3,4,1,4,4,1,4,4,1,4,4,2,NA,NA,NA,2,4,1,2,4,1,6,4,1,5,4,1,2,4,1,NA,NA,NA,NA,NA,NA,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,6,4,1,"","","","","","","","","","","","",NA,NA,NA,2,8,9,NA,NA,NA,4,NA,NA,NA,5,NA,NA,13,NA,7,12,1,10,NA,17,15,16,6,3,NA,NA,11,NA,NA,NA,14,18
2024-02-27 12:42:51,2024-02-27 22:33:24,0,100,35432,1,2024-02-27 22:33:24,"R_84r5P6OdjcmWm6r","anonymous","EN",1,NA,"Poland",2,"Polish",5,3,3,"",NA,NA,NA,1,4,4,3,3,4,1,3,1,1,4,2,NA,NA,NA,2,3,2,NA,NA,NA,2,3,1,2,4,2,NA,NA,NA,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,NA,NA,NA,4,3,2,3,4,3,NA,NA,NA,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,5,4,2,NA,NA,NA,2,2,3,6,4,2,6,3,2,NA,NA,NA,6,4,1,"Statement 3 May be considered a honor Statement, rather than dignity","","","","In number 6 it is unclear who needs to earn respect judge, or the judged...","","No 6 seems to be close to dignity perspective","","","","","",NA,12,16,8,15,NA,7,NA,9,18,NA,13,NA,NA,NA,NA,10,NA,NA,NA,5,NA,6,3,NA,NA,11,NA,NA,2,NA,14,4,17,NA,1
2024-02-28 11:15:03,2024-02-28 11:39:15,0,100,1452,1,2024-02-28 11:39:16,"R_2q9l3mveAJvfRWZ","anonymous","EN",1,NA,"Czech Republic",2,"Czech",4,2,2,"",1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1,NA,NA,NA,6,3,1,NA,NA,NA,NA,NA,NA,6,5,1,NA,NA,NA,3,5,1,3,5,1,3,3,2,3,4,1,NA,NA,NA,3,3,2,4,4,1,4,4,1,NA,NA,NA,4,3,1,NA,NA,NA,NA,NA,NA,6,3,2,5,4,1,NA,NA,NA,5,4,1,5,5,2,NA,NA,NA,6,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,1,NA,NA,NA,"People should stand up for what they believe in even when others disagree.

This is largely about behavior, not dignity.","Also some other of the above items are not directly relateds to dignity, especially # 1, 2 and 5.","People should respect others? right to have a different opinion or a different lifestyle

This is more about personal choices than dignity.","","","Many of these items correspond to the ""macho"" form of honor. Which is far more conspicuous, and studied, but female perspective is neglected then.","A person cannot be respected if they are not loyal to their family
This one is at least partially about FACE.

Men should protect the reputation of women they are related to
This one is not relating to both genders, or at least not the same way.


","","A person cannot respect themselves if they are not fulfilling their responsibilities
This one is partially about honor.
","","","",18,NA,NA,NA,NA,12,NA,13,NA,NA,7,NA,4,3,16,5,NA,9,17,10,NA,1,NA,NA,14,8,NA,11,6,NA,2,NA,NA,NA,15,NA
2024-02-28 15:55:47,2024-02-28 16:29:42,0,100,2034,1,2024-02-28 16:29:42,"R_5kjMytRMr05Frw9","anonymous","EN",1,NA,"Nigeria",1,"",3,3,3,"The conceptualisation of the cultural logics is excellent in my view.",1,5,NA,1,4,NA,2,5,NA,1,5,NA,NA,NA,NA,1,5,NA,2,5,NA,1,4,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,2,4,NA,NA,NA,NA,2,5,NA,NA,NA,NA,2,5,NA,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,NA,4,4,NA,1,5,NA,"They are all okay to be used to measure.","","All the items are good for the measure.","","","","The items are good for the measure.","","","","They are all good measure for the variable.","",3,6,2,10,NA,14,13,12,NA,NA,17,NA,NA,15,NA,NA,NA,8,5,NA,11,NA,9,4,NA,NA,NA,7,NA,NA,NA,NA,NA,16,18,1
2024-02-28 10:04:34,2024-02-28 16:36:31,0,100,23516,1,2024-02-28 16:36:32,"R_4JqPM3Pg2MQNSOA","anonymous","EN",1,NA,"Australia",1,"",2,2,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,NA,2,5,NA,NA,NA,NA,2,5,NA,4,4,NA,NA,NA,NA,4,4,NA,1,2,NA,1,2,NA,NA,NA,NA,NA,NA,NA,6,5,NA,NA,NA,NA,5,4,NA,NA,NA,NA,NA,NA,NA,6,4,NA,6,3,NA,3,3,NA,NA,NA,NA,3,3,NA,5,5,NA,6,4,NA,3,3,NA,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I think #1 is the weakest item, as it could be interpreted by a lay person to be endorsing that people should disagree with what others think. The emphasis on ""opinions"" also suggests that the basis for the person's decision is little more than intuition.","","#5 seems problematic because the secret itself could violate principals of dignity.","","#3 seemed more like a group-focused issue because it seems to punish the individual for violating the group norm.","","#6 seems more self-concern, compared to the other items.","","#4 -- it just seems to tap a distinct underlying concept/construct. I suspect that it would reduce internal consistency of the scale.","","#1 ideally would be phrased in a way that is less self-concern.","",NA,NA,NA,NA,16,NA,NA,NA,7,9,NA,11,12,NA,4,15,14,NA,NA,18,NA,3,NA,NA,6,13,5,NA,2,17,10,1,8,NA,NA,NA
2024-02-28 16:28:53,2024-02-28 17:42:31,0,100,4418,1,2024-02-28 17:42:32,"R_7JIKZGD4JWx7tG9","anonymous","EN",1,NA,"Egypt",2,"Arabic",2,2,2,"None, thank you.",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,NA,NA,NA,1,5,1,2,4,2,2,4,3,2,4,2,1,5,2,3,3,1,2,4,1,NA,NA,NA,5,4,1,NA,NA,NA,NA,NA,NA,3,4,1,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,NA,NA,NA,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,2,3,4,2,6,5,1,4,3,1,NA,NA,NA,6,4,1,"I do not think # 5 should be used. The statement might be misunderstood as stubbornness or bigotry.","","I think they are all good","","I think they are all good","","I think they are all good","","Numbers 1-5 are much stronger than 6 in measuring the construct, so I strong dropping Number 6.","","Numbers 1 and 4 are not as obvious as the other statements in measuring this specific construct","",NA,NA,NA,4,NA,8,16,17,18,13,5,1,NA,9,NA,NA,14,10,NA,NA,NA,NA,NA,12,NA,7,NA,NA,NA,NA,11,15,6,2,NA,3
2024-02-29 06:56:31,2024-02-29 07:06:44,0,100,613,1,2024-02-29 07:06:45,"R_4cuQ1wK0KKGpdjQ","anonymous","EN",1,NA,"United Arab Emirates",2,"Arabic",3,2,4,"",1,4,3,1,4,3,1,3,2,1,3,3,1,4,2,NA,NA,NA,NA,NA,NA,6,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,3,5,2,NA,NA,NA,NA,NA,NA,1,4,2,NA,NA,NA,3,3,3,4,5,2,NA,NA,NA,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,3,NA,NA,NA,5,4,2,NA,NA,NA,4,4,2,NA,NA,NA,NA,NA,NA,6,4,2,NA,NA,NA,NA,NA,NA,6,5,2,6,4,3,"","","","","","","","","","","","",15,16,5,6,8,NA,NA,17,NA,NA,NA,14,13,NA,NA,2,NA,9,11,NA,3,NA,NA,NA,18,NA,12,NA,1,NA,NA,4,NA,NA,7,10
2024-02-27 13:19:17,2024-03-01 03:50:21,0,100,225063,1,2024-03-01 03:50:21,"R_6Oe5eDlvUcdP1lD","anonymous","EN",1,NA,"Trinidad & Tobago",1,"",1,1,1,"",NA,NA,NA,1,3,NA,2,3,NA,1,NA,NA,3,3,NA,3,3,NA,4,NA,NA,6,4,NA,NA,NA,NA,NA,NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,5,4,NA,6,NA,NA,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,"NONE","NONE","","","","","","","","","","",NA,11,16,18,1,17,15,9,NA,NA,3,NA,NA,13,NA,NA,7,6,NA,NA,NA,4,NA,8,10,5,NA,NA,NA,NA,14,NA,2,NA,NA,12
